Gene	177_759_LV	177_759_RV	180_760_LV	180_760_RV	181_761_LV	181_761_RV	182_762_LV	248_770_LV	250_668_LV	250_668_RV	252_673_LV	253_674_LV	253_674_RV	257_783_LV	257_783_RV	264_796_LV	264_796_RV	626_692_LV	631_703_LV	631_703_RV	636_740_LV	636_740_RV	637_741_LV	637_741_RV	645_750_LV	645_750_RV	647_753_LV	647_753_RV
Gm6043	0	0	0	0	0	0	1.004	0	0	1.003	0	0	0	0	0	0	0	0	0	0	0	0	0	1.008	2.017	0	0	0
Gm6044	7	4	0	2	5	8	10	1	0	4	1	3	6	10	9	0	4	3	1	6	2	5	0	4	1	1	3	1
Gm6047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6054	2.226	2.255	0	0	0	0	1.092	0	0	0	0	0	1.085	0	0	2.228	0	0	0	0	7.819	0	4.458	0	0	3.452	0	0
Gm6055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.435	0	0	0	0	0	0
Gm6058	13	19	33	26	15	21	8	10	22	41	23	12	23	20	23	11	13	14	21	15	22	15	21	21	20	26	29	19
Gm6060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6061	0	0	0	0	0	0	0	0	24.66	0	0	0	9.314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6062	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Gm6065	0	2.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6079	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm608	2541	2391	2552.999	2048	1897	2234.999	1894	1975	2760	2664.999	2076	1977	2465	2909	2711	2455	2158	2026.001	1749	2293	2792	1703	1819	2050	1818	1912	2141	2033
Gm6081	1	4	1	0	1	2	0	2	10	8	4	1	6	0	5	4	3	13	7	4	1	6	0	0	5	0	6	0
Gm6083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6085	5.184	4.137	1.022	1.022	2.106	2.046	1.054	0	1.029	3.092	1.028	0	5.152	4.203	0	7.372	0	3.08	3.103	5.227	10.554	0	0	4.176	0	1.026	0	4.147
Gm6086	30.752	106.969	134.329	31.729	208.159	168.669	92.119	232.891	403.618	276.78	246.526	255.016	168.084	86.679	61.306	68.928	74.453	480.354	223.806	307.948	281.072	243	229.093	316.805	332.847	324.736	395.598	360.64
Gm6088	1.025	0	1.018	0	2.078	1.021	1.021	0	0	5.165	0	3.103	0	0	0	0	0	0	0	0	0	0	0	2.065	0	0	0	2.058
Gm609	3	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6096	32.262	24.712	21.825	23.839	2	14.387	13.616	5	27.363	15.973	6.677	21.463	13.801	2.137	19.663	17.733	13.368	3.554	4.392	18.964	10.553	13.413	4.907	18.424	1	3.463	7.161	11
Gm6097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.017	0	0	0
Gm6100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6104	19.086	22.979	6.046	23.66	8.993	18.408	5.344	25.589	17.536	35.428	12.543	8.031	8.245	31.773	27.405	10.849	22.278	6.585	4.432	14.218	20.447	13	17.688	19.659	18.577	30.389	19.273	6.617
Gm6113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6114	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Gm6116	1	2	0	0	0	4	0	0	0	0	1	1	0	2	1	0	0	0	0	0	0	1	0	2	0	0	0	1
Gm6117	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Gm6121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
Gm6133	1.013	0	0	0	0	0	0	0	5.107	0	0	1.018	0	0	3.071	0	0	0	0	0	3.074	0	1.015	0	0	0	0	0
Gm6134	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6136	27.66	32.54	25.716	0	4.364	37.437	28.546	21.763	19.289	8.479	5.893	4.909	10.292	20.45	40.41	33.537	0	0	5.452	15.95	9.964	15.908	0	11.662	20.107	47.962	0	16.974
Gm6137	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Gm6139	0	2.224	0	0	0	0	24.27	0	0	0	0	0	0	0	5.661	2.285	0	0	0	0	6.644	0	5.126	0	0	3.821	0	0
Gm614	7	3	4	0	13	0	7	5	4	9	0	0	2	12	0	12	5	0	0	8	0	0	12	0	5	0	9	0
Gm6141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6142	1.092	3.404	13.426	7.114	4.369	10.31	1.056	1.077	6.935	8.756	3.463	9.328	19.072	13.029	2.158	10.243	7.676	1.136	0	12.427	4.69	1.042	10.455	6.018	6.983	9.014	4.368	3.347
Gm6152	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6153	2.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6155	0	2.005	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6158	0	0	36.809	118.32	22.909	52.061	0	0	0	0	0	0	57.528	29.332	34.115	0	0	0	0	106.583	0	27.325	0	0	68.258	48.619	0	111.306
Gm6159	0	2.227	0	0	0	1.067	2.225	0	0	0	0	0	0	0	0	6.998	0	0	1.1	0	0	0	0	0	0	0	0	0
Gm6161	0	27.291	0	15.741	29.286	0	23.505	24.978	78.883	12.743	70.508	31.579	7.252	25.038	59.418	0	21.048	21.112	9.199	38.407	71.28	25.035	24.82	29.735	7.352	100.112	15.265	28.802
Gm6164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6166	0	0	0	0	0	1.206	0	0	2.737	0	0	0	0	1.239	0	0	0	0	0	0	0	1.209	0	0	0	0	0	0
Gm6168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6169	23.131	0	2.477	0	0	0	0	0	21.961	0	0	2.249	0	0	0	0	0	0	2.278	0	0	0	0	0	0	0	0	0
Gm6170	3.209	6.47	0	2.117	4.158	0	0	0	0	0	0	0	0	3.192	3.192	2.119	0	0	1.043	0	1.039	0	0	0	0	0	0	2.402
Gm6175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6180	1.102	2.219	0	0	0	0	0	0	0	0	0	0	0	4.606	1.096	0	0	0	1.112	0	0	0	0	0	0	0	5.724	0
Gm6181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.187	0	0	0	0	0	0
Gm6184	12	1	5	1	0	0	2	0	8	0	2	0	0	2	0	0	1	1	2	0	0	1	1	1	3	2	3	1
Gm6189	0	1	0	0	1	0	0	0	1	5	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
Gm6195	14.216	10.926	6.668	3.104	0	4.079	4.133	2.05	4.336	14.391	2.471	1.02	5.33	0	15.211	4.195	12.095	0	11.078	9.29	16.715	4.128	1.017	13.478	2.11	8.664	7.23	9.723
Gm6198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Gm6205	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6206	420.293	208.087	459.412	254.639	280.83	389.498	213.865	408.335	651.357	460.887	353.261	440.114	492.44	363.671	380.509	541.261	290.964	520.986	431.278	671.692	769.26	287.015	388.1	460.051	325.092	440.501	411.208	469.394
Gm6207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6211	120.074	245.026	287.581	282.929	101.009	132.26	41.001	57.006	95.006	109.367	106.321	83	168	149	144.009	284.344	383.106	43.012	73.009	88.011	61	61	49.013	39	49	82.02	47	31.064
Gm6214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Gm6215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6221	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6222	0	1.039	0	2.122	1.033	2.1	0	0	0	0	0	0	0	1.041	0	0	0	0	0	0	0	1.038	2.088	0	0	0	4.217	1.043
Gm6223	0	0	7.366	0	0	0	0	0	10.355	0	0	0	1.956	0	0	0	0	0	0	0	0	0	0	0	10.659	0	0	0
Gm6225	13.13	7.236	17.621	4.468	2.955	10.07	0	2.021	9.769	4.873	4.598	17.894	3.11	14.509	4.447	18.003	6.31	22.46	6.003	0	8.146	17.886	1.194	2.196	16.054	1.026	12.864	7.843
Gm6226	0	1.041	2.096	3.356	0	0	0	0	3.242	0	0	0	0	0	0	1.03	1.079	0	1.077	0	5.2	0	0	0	0	0	1.094	0
Gm6228	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6238	1	3.005	4.009	0	10.005	3.002	1.001	2.002	3.002	10.006	1.001	9.01	1.001	5.002	16.023	2.001	9.004	4.004	7.005	5.002	5.003	9.012	0	1	8.005	10.003	1	4.002
Gm6244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6245	0	0	0	0	0	0	0	0	1.037	0	0	1.064	0	0	0	0	0	1.05	0	0	0	0	0	0	0	0	3.205	0
Gm6253	0	0	0	0	0	0	0	0	1.069	0	0	0	3.532	0	0	0	0	0	2.599	0	0	0	0	1.189	1.001	0	1.002	0
Gm6254	18.83	45.183	63.981	52.61	7.147	14.964	48.093	5.533	20.448	36.123	0	38.135	3.254	30.438	11.149	66.125	40.905	51.83	25.673	15.158	0	31.204	40.951	4.102	16.852	10.562	36.291	0
Gm6257	0	0	2.217	0	0	0	0	0	2.189	2.227	1.02	0	3.097	2.027	1.044	0	0	2.063	0	0	2.139	2.143	7.993	0	0	0	1.152	4.166
Gm6263	4.236	3.127	4.208	9.562	3.092	9.547	4.253	7.237	3.133	0	7.41	2.097	4.149	18.15	8.377	3.089	5.196	11.37	3.073	11.511	5.256	15.633	1.041	5.273	5.352	10.442	5.283	10.713
Gm6264	0	0	0	0	0	0	0	0	0	0	2.766	0	0	0	3.304	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6265	0	0	0	0	0	0	0	0	0	0	0	1.034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6274	0	0	0	0	0	1.023	0	0	0	0	0	1.035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.033	0
Gm6275	0	0	0	0	0	0	4.011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6276	2	10	4	1	8	9	17	9	9	8	2	8	0	5	14	12	8	12	8	12	6	10	1	16	19	9	9	18
Gm6277	3.063	21.373	13	7.092	5.07	0	1	6	7	8.202	1	7	7.083	10	23.155	13	1	7	5.219	4	6.125	12	10.441	5.129	5.183	9.105	4	3
Gm6283	5.295	1	0	0	0	0	2	0	5.002	0	1.334	1	0	0	0	0	0	3.001	2	0	1	0	0	5.001	0	0	0	1
Gm6285	0	2.375	0	1.012	0	0	0	0	6.082	4.064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.008	0	0	0
Gm6286	0	0	1.782	0	0	0	0	1.639	0	0	0	0	0	0	3.314	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6288	13	12.835	13	1.009	10.776	8.137	3.012	10.359	11.265	15.064	3.041	2	2	6.04	4.119	7.217	7.075	7.667	14.284	11.021	2.035	5.219	7.228	7.064	6	2.18	11.368	8
Gm6289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Gm6292	0	2.062	0	1.027	0	0	0	0	0	1.015	0	0	2.052	1.016	0	0	0	0	0	1.006	0	0	0	0	0	0	0	0
Gm6293	0	0	0	0	0	0	0	0	0	5.37	1.776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.774	2.2	0
Gm6298	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6304	0	2.642	0	4.115	0	0	0	0	0	1.48	3.815	0	11.165	3.684	0	0	0	0	0	6.044	0	0	1.255	0	0	0	12.969	0
Gm6305	1.017	5.101	8.607	1.016	0	2.073	2.015	0	1.021	7.219	1.017	0	1.03	5.247	0	2.045	0	0	0	1.009	2.046	0	3.06	6.347	4.187	1.02	0	1.012
Gm6309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6311	0	0	0	0	2.518	0	0	0	0	0	0	0	0	0	0	0	2.031	0	0	0	0	0	0	0	0	0	0	0
Gm6313	0	0	0	0	1	0	0	0	0	3	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6316	13.25	6.427	4.635	0	20.382	0	4.051	0	14.837	5.415	8.272	7.988	5.313	8.028	12.24	2.771	3.764	8.007	13.461	1.198	12.65	0	12.432	0	6.548	2.616	0	13.485
Gm6317	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6322	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2.001	0
Gm6325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0
Gm6327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.126	0	0	0	0	0	0	0	0	0	0	0
Gm6337	0	0	0	1.068	0	1.01	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6341	10.127	5.776	5.703	6.612	6.737	3.449	4.633	4.385	15.917	7.88	3.433	9.783	3.586	2.268	13.585	0	6.75	7.04	1.079	12.176	2.208	10.281	0	4.582	2.205	2.276	8.875	3.359
Gm6344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6345	2	1	5	1	17	19	17	17	21	15	9	6	0	15	7	14	3	3	3	9	24	10	7	12	6	14	5	5
Gm6351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6365	0	3.109	0	0	1.035	0	0	0	0	1.022	0	0	0	0	0	0	0	0	0	2.04	0	1.02	0	0	0	0	0	1.036
Gm6367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6368	0	1.001	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Gm6369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Gm6370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6374	0	0	0	0	0	1.059	0	0	0	0	0	0	0	0	0	0	7.973	0	0	0	0	0	0	0	0	0	0	0
Gm6377	230.313	143	29	36	15	13.641	21	6	22	54	23	5	28	29	45	48	51	1	65	54	14	5	10	5	19	31	6	3
Gm6378	0	0	0	0	0	0	0	10.036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.014	0
Gm6382	0	0	0	0	0	0	0	0	0	0	0	0	1.093	0	0	0	0	0	0	0	1.097	0	0	0	0	0	0	0
Gm6395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6397	65.459	68.073	79.455	66.212	72.845	102.831	35.265	32.092	76.81	106.589	94.719	92.68	64.533	82.61	59.69	73.04	95.22	70.641	13.172	82.95	89.19	58.631	65.053	36.552	32.779	41.297	59.156	99.992
Gm6401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6404	1.002	1.003	0	4.031	0	0	0	0	0	0	0	0	2.019	1.003	1.009	0	2.02	3.042	0	0	0	1.009	5.034	0	0	0	0	1.007
Gm6406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6410	67.102	46.254	74.622	80.48	41.407	62.184	32.144	70.767	86.949	78.042	75.558	71.685	60.528	73.637	51.608	89.924	46.411	70.071	53.021	81.239	94.659	42.109	62.117	88.607	60.603	73.438	76.895	68.223
Gm6415	0	0	3.563	0	1.132	0	3.559	1.12	0	0	0	0	0	0	2.241	0	0	0	0	0	1.135	0	0	2.272	0	0	0	0
Gm6418	0	0	5	0	2	0	0	0	0	0	1.002	0	2.008	0	0	0	0	1.002	1.003	0	0	0	0	0	0	0	0	0
Gm6419	0	0	4.295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.036	0
Gm6425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6428	0	0	0	0	0	2.003	0	1.084	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.014	0	0
Gm6429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.091	0	0	0
Gm6432	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6433	7.077	14.57	12.942	10.591	10.594	6.323	7.102	3.133	4.32	8.076	6.077	2.576	13.185	6.757	9.319	8.504	13.949	3.867	3.761	17.927	0	10.521	9.412	6.863	2.561	2.873	0	7.055
Gm6434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6441	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6444	0	0	0	0	0	0	1.054	4.392	0	0	0	0	0	0	0	2.155	0	1.058	0	0	5.553	2.127	0	0	0	0	0	0
Gm6445	0	0	0	1.016	2.023	1.007	0	5.041	8.99	3.015	4.08	10.035	4.023	0	4.039	1.005	0	8.156	6.027	8.078	2.007	3.021	8.074	15.449	7.095	7.001	13.095	15.328
Gm6446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6451	25.45	18.311	5.174	9.255	33.425	11.559	8.298	17.161	25.283	10.448	13.613	9.882	11.33	10.575	13.863	9.384	6.21	16.893	8.367	18.519	7.349	11.283	7.065	17.412	8.366	19.676	10.565	7.555
Gm6455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.571	0	4.163	0	0	0	0	0	0	8.303
Gm6460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6472	1105.177	108.079	437.618	0	516.762	30.08	368.806	471.729	622.022	430.507	469.477	314.258	133.234	473.132	866.837	604.471	160.564	475.969	747.583	610.35	802.455	299.955	0	119.294	0	131.15	689.272	483.494
Gm6473	0	0	0	3.404	0	0	0	0	0	0	0	0	0	0	0	0	0	1.096	0	0	0	0	0	0	0	0	0	0
Gm6478	7.895	4.547	3.71	5.342	14.206	10.921	14.906	3.939	16.23	7.601	4.104	16.998	19.019	9.454	14.186	3.606	3.934	2.442	0	3.538	10.882	18.232	8.549	6.055	3.903	10.265	7.038	4.134
Gm648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Gm6480	0	6	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2.508
Gm6482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6483	9.509	28.23	16.487	7.709	14.433	9.951	6.835	3.545	38.645	16.877	12.433	15.871	7.201	40.408	32.325	23.042	20.868	10.919	8.608	12.794	13.672	11.734	12.979	10.137	4.068	15.663	4.294	10.888
Gm6484	10	12	8	16	14	2	7	2	10	8	8	7	8	3	17	11	0	2	9	5	9	7	7	6	1	4	1	2
Gm6485	0	0	0	0	0	5.84	0	0	0	0	0	0	0	1.415	0	0	0	0	0	0	0	0	0	0	0	0	0	5.688
Gm6486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6493	1.178	0	6.168	0	0	0	0	0	0	0	0	0	1.188	0	1.142	0	1.143	0	1.192	0	0	1.201	0	0	0	0	0	0
Gm6498	41.064	51.07	36.729	46.042	16.019	8.004	9.673	16.021	48.559	27.042	12.015	25.033	39.052	25.033	49.037	62.099	44.649	14.018	19.015	30.033	22.037	23.024	21.347	29.031	13.931	26.049	23.021	12.191
Gm650	29	33	37	42	16	32	32	9	27	40	21	36	31	27	38	65	50	14	20	29	36	24	19	16	25	20	20	18
Gm6500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6501	0	0	0	20.609	0	15.359	34.705	0	8.264	0	0	0	0	0	0	0	0	0	2.864	0	0	0	3.43	8.008	0	3.512	0	0
Gm6502	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6505	30.326	37.902	103.401	58.655	107.721	139.996	116.684	83.842	116.993	112.797	209.151	90.901	148.275	100.391	50.162	36.965	55.673	131.003	39.95	79.845	123.158	79.37	83.417	0	84.492	80.095	140.804	196.152
Gm6506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.004	0	0	0	0	0	0	0
Gm6507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6517	19.397	17.174	40.634	18.191	30.443	13.16	14.186	24.324	34.406	58.736	32.359	29.403	37.503	34.503	40.461	33.397	21.24	67.97	29.429	52.848	52.608	70.951	13.147	27.324	36.354	26.281	39.49	40.593
